PROPERTY_ID,LOCATION,TOTAL_AREA,PRICE,PREDICTED_PRICE
388,"Mahalakshmi Nagar, Adambakkam,Chennai",810,6500000,6479500.0
389,"Durga Appartment,Gowrivakkam, Sembakkam,Chennai",1100,4500000,4496000.0
390,"Kayarambedu,Iyyapa Nagar, Chennai",1100,5300000,5301480.0
391,"Sembiyan, Perambur,Chennai",3600,22500000,22525000.0
392,"Nanmangalam, Chennai",869,3750000,3762100.0
393,"Maritime Enclave ,Sembakkam, Chennai",771,4500000,4483500.0
394,"Deepa Flats,Medavakkam, Chennai",1110,5994000,5987500.0
395,"Kannammapet, Cit Nagar,Chennai",768,16900000,17126000.0
396,"Sampoorna Villa,Guduvancheri, Chennai",1250,6000000,5999000.0
397,"Padur, Chennai",1720,8800000,8757500.0
398,"Annamalai Colony, Saligramam,Chennai",500,3000000,3000000.0
399,"Guru Swamy Nagar, Anakaputhur,Chennai",650,7900000,7908000.0
400,"Sembakkam, Chennai",1025,4900000,4874900.0
401,"Akarsh Flats,Anthony Nagar, Kolathur,Chennai",932,6500000,6502500.0
402,"Kandigai, Chennai",1050,4200000,4187370.0
403,"Madambakkam, Chennai",900,3700000,3698800.0
404,"Kolapakkam,Vandalur, Chennai",1300,4800000,4769500.0
405,"Amaze Yazhini Park ,Vandalur R.F., Chennai",1300,7770000,7767900.0
406,"Mambakkam-Chengalpattu , Chennai",500,2100000,2103300.0
407,"Arjunamedu, Thiruverkkadu,Chennai",1000,7900000,7900000.0
408,"Buvanaenclave,Sadasivam Nagar, Madipakkam,Chennai",920,4750000,4744000.0
409,"Vandalur R.F., Chennai",1300,7300000,7305700.0
410,"Prc Alagan Apartments,Sembiyan, Perambur,Chennai",693,4500000,4400250.0
411,"Brics Construction,Tnhb Colony, Villivakkam,Chennai",900,6444000,6444000.0
412,"Thiruthavali, Chennai",882,3100000,3088000.0
413,"Gowrivakkam, Sembakkam,Chennai",900,5800000,5810890.0
414,"Peravallur, Perambur,Chennai",968,6800000,6814500.0
415,"Svc Villa Central Poonamallee,Poonamallee, Chennai",850,4900000,4883000.0
416,"Deepakam Manor,Tambaram Mount, Tambaram,Chennai",871,4600000,4605180.0
417,"Nesamani Nagar, Perumbakkam,Chennai",1093,5500000,5489020.0
418,"Urapakkam, Chennai",953,3800000,3810000.0
419,"Kundrathur, Chennai",1600,7400000,7433840.0
420,"Yesh Homes,Nemilichery, Chromepet,Chennai",556,2800000,2800500.0
421,"Yeswanth Nagar, Madambakkam,Chennai",978,5800000,5829890.0
422,"Ponni Nagar, Pammal,Chennai",498,2500000,2511780.0
423,"Gowri Garden,Kanathur Reddikuppam, Chennai",965,4900000,4879000.0
424,"Karanai Puthuchery, Chennai",1200,6000000,6008000.0
425,"Manohar Nagar Extension,Kaietha Milleth Nagar, Pallikaranai,Chennai",741,3535000,3530200.0
426,"Svagata,Ramakrishna Nagar, Raja Annamalai Puram,Chennai",1962,39000000,38885000.0
427,"Malangananda Puram, Pallavaram,Chennai",779,5357000,5365190.0
428,"Ss Tares,Subbarayan Nagar, Teynampet,Chennai",880,11000000,11016000.0
429,"Vengaivasal, Medavakkam,Chennai",1008,4800000,4793000.0
430,"Dharan Singh Colony, Vadapalani,Chennai",2400,49900000,49832000.0
431,"Medavakkam, Chennai",975,5700000,5695000.0
432,"Akshara Apartment ,Tambaram East, Chennai",969,6500000,6547000.0
433,"Brics Construction,Ambattur, Chennai",1440,8000000,7997000.0
434,"Adhithiya Varman Ventures,Lalitha Nagar, Thiruvanmiyur,Chennai",1575,24200000,24636000.0
435,"Madambakkam, Chennai",770,4800000,4774800.0
436,"Aquasphere,Semmanjeri, Semmancheri,Chennai",1200,5600000,5606600.0
437,"Evs Park,Srinivasapuram, Iyyappanthangal,Chennai",934,4900000,4855500.0
438,"Thirumangalam, Anna Nagar West,Chennai",915,9999000,9900890.0
439,"Padur, Chennai",1345,5200000,5190000.0
440,"Thandalam, Chennai",606,2500000,2500700.0
441,"Adayalampet, Maduravoyal,Chennai",840,5500000,5506500.0
442,"Building ,Sembiyan, Perambur,Chennai",1200,8000000,8000000.0
443,"Madambakkam, Chennai",750,3650000,3645200.0
444,"Sreenithi Appartments ,Paraniputhur, Iyyappanthangal,Chennai",1062,5301000,5296610.0
445,"Bhoomadevi Nagar, Gerugambakkam,Chennai",1202,7200000,7190000.0
446,"Pallikaranai, Chennai",1200,10000000,10000000.0
447,"Pushpa Colony, Saligramam,Chennai",1385,15000000,14794000.0
448,"Vnr Apartments 11Th West Street Metha Nagar Kundrathur,Kundrathur, Chennai",911,3800000,3806000.0
449,"Avadi, Chennai",650,6000000,6002000.0
450,"Melakottaiyur Police Housing,Melakottaiyur, Chennai",850,3300000,3275300.0
451,"Mrb Saradha Nivas,Velan Nagar, Valasaravakkam,Chennai",1050,6600000,6616500.0
452,"Abhinandan Vaishnavi,Al Block, Anna Nagar,Chennai",1284,16500000,16464000.0
453,"Hananya Homes,Kelambakkam, Chennai",873,3600000,3608500.0
454,"Abinandan Vaishnavi,Kathiravan Colony, Anna Nagar,Chennai",1284,16500000,16484000.0
455,"Hanu Chola Perumbakkam ,Cheran Nagar, Perumbakkam,Chennai",1439,8000000,7960000.0
456,"Adhanur, Chennai",1161,8000000,7997000.0
457,"Cherry Blossom Apartments,Varadharajapuram, Chennai",1010,6000000,5997130.0
458,"Trustpuram, Kodambakkam,Chennai",1120,12000000,11947000.0
459,"Iyyappanthangal, Chennai",1007,5000000,5005500.0
460,"Kamaraj Nagar, Perungudi,Chennai",1216,9500000,9453000.0
461,"Annamalai Colony, Saligramam,Chennai",1045,9850000,9698240.0
462,"Kamakshi Nagar, Anakaputhur,Chennai",850,3200000,3200000.0
463,"Sei Lingam,Srm Nagar, Kattankulathur,Chennai",1214,3000000,3034500.0
464,"Krishnavilas Apartment,Mannivakkam, Chennai",910,3200000,3190000.0
465,"Perumalpattu, Chennai",600,2700000,2701500.0
466,"Gowrivakkam, Sembakkam,Chennai",879,5000000,5016000.0
467,"Oragadam Sriperambattur, Chennai",1090,4300000,4307500.0
468,"Gandhi Nagar, Adyar,Chennai",2340,46500000,45276000.0
469,"Kamakshi Nagar, Anakaputhur,Chennai",825,2700000,2701000.0
470,"Sai Raksha Apartment,Mgr Nagar, Mangadu,Chennai",1020,4500000,4491000.0
471,"Ruby Avenue Phase 2,Irumbuliyur, Chennai",726,3600000,3593500.0
472,"Swetha Opel,Sector 5, Kk Nagar,Chennai",1438,18500000,18405000.0
473,"Pallavan Nagar, Maduravoyal,Chennai",880,4700000,4746280.0
474,"Color,Padur, Chennai",1250,4900000,4854760.0
475,"Mgr Nagar, Ayappakkam,Chennai",1050,7500000,7500000.0
476,"Urapakkam, Chennai",1449,7300000,7412700.0
477,"Arjunamedu, Thiruverkkadu,Chennai",1439,7200000,7212000.0
478,"Arjunamedu, Thiruverkkadu,Chennai",1439,7200000,7208000.0
479,"Arjunamedu, Thiruverkkadu,Chennai",1439,7200000,7208000.0
480,"Kapali Thottam, Mylapore,Chennai",1750,28900000,28645000.0
481,"Goparasanallur, Kattupakkam,Chennai",1402,7500000,7493000.0
482,"Nolambur, Ambattur Industrial Estate,Chennai",1309,11000000,10963000.0
483,"Salims Golden Park,Vgn Nagar, Iyyappanthangal,Chennai",764,3600000,3619690.0
484,"Ayyappa Nagar, Pallavaram,Chennai",763,15000000,14433000.0
485,"Kotturpuram, Chennai",1900,22000000,22025000.0
486,"Rajaji Nagar Extention, Madipakkam,Chennai",1149,12500000,12491000.0
487,"Perungalathur, Chennai",950,4500000,4495000.0
488,"Korattur, Chennai",847,7500000,7491000.0
489,"Medavakkam, Chennai",1046,5600000,5576000.0
490,"Sai Mithun Apartments,Mannivakkam, Chennai",680,3000000,3005200.0
491,"Janaki Naar, Maduravoyal,Chennai",838,5700000,5720530.0
492,"Abhirami Sundaram Apartment,Ezhil Nagar, Selaiyur,Chennai",845,6000000,6012000.0
493,"Srinivasa Nagar, Kovur,Chennai",1100,7500000,7500000.0
494,"Yeswanth Nagar, Madambakkam,Chennai",1216,7000000,7000000.0
495,"Pg Builders ,Vengaivasal, Chennai",806,3200000,3221100.0
496,"Cheran Nagar, Perumbakkam,Chennai",1443,8000000,7980000.0
497,"Ganapathipuram, Chromepet,Chennai",1064,6800000,6853340.0
498,"Thirumangalam, Anna Nagar West,Chennai",1100,35000000,34670000.0
499,"Tapas,Parthasarathy Puram, T Nagar,Chennai",1484,25000000,25096000.0
500,"Reenas,Kundrathur, Chennai",788,3450000,3445500.0
501,"Padur, Chennai",1247,4250000,4259000.0
502,"Kolathur Srinivasa Nagar 3Rd Main Road,Anthony Nagar, Kolathur,Chennai",902,8118000,8122520.0
503,"Kolapakkam, Chennai",1000,6900000,6918000.0
504,"Pudupakkam, Chennai",1350,7000000,6994400.0
505,"Nehru Nagar, Thoraipakkam,Chennai",1050,7000000,7000000.0
506,"L And T,Perungalathur, Chennai",1051,4500000,4490610.0
507,"Kundrathur, Chennai",1098,4600000,4589500.0
508,"Sakthi Avenue, Gerugambakkam,Chennai",754,4300000,4309000.0
509,"Palavakkam Vgp,Vgp Layout, Palavakkam,Chennai",1152,10000000,10035000.0
510,"Mercury Flats,Chettipunyam, Chennai",1016,3600000,3585580.0
511,"Utopia,Indira Nagar, Adyar,Chennai",1875,28000000,27424000.0
512,"Adayalampet, Maduravoyal,Chennai",950,5200000,5209600.0
513,"Padur, Chennai",1300,5500000,5496500.0
514,"Vasudeva Nagar Extension, Thiruvanmiyur,Chennai",5050,69000000,69870000.0
515,"Vasudeva Nagar Extension, Thiruvanmiyur,Chennai",4500,66000000,65960000.0
516,"Kumananchavadi Evp,Kumananchavadi, Chennai",710,3850000,3837500.0
517,"Navoda,Annamalai Colony, Saligramam,Chennai",1275,9800000,9865000.0
518,"Vinyakapuram,Venkataraman Nagar, Korattur,Chennai",1800,15000000,14948000.0
519,"Tondiarpet, Chennai",955,7700000,7742000.0
520,"Chettipunyam, Chennai",836,4000000,3997600.0
521,"Rajaji Nagar, Pallavaram,Chennai",582,2900000,2899680.0
522,"Law Orchid,Thirumangalam, Anna Nagar West,Chennai",775,5200000,5222970.0
523,"Kendriya Vihar ,Velappanchavadi, Chennai",828,4500000,4497250.0
524,"Pudupakkam, Chennai",1096,4500000,4502000.0
525,"Shine Shelters,Sakthi Avenue, Gerugambakkam,Chennai",1150,4200000,4210000.0
526,"Casagrand Primera,Girigori Nagar, Manapakkam,Chennai",1652,12500000,12493000.0
527,"Reddi Kuppam, West Mambalam,Chennai",1225,13000000,12912000.0
528,"Sumathi Builders,Yeswanth Nagar, Madambakkam,Chennai",660,3000000,2999500.0
529,"Kulattur, Chennai",1100,5500000,5495000.0
530,"Parasnath Nagar, Iyyappanthangal,Chennai",775,4350000,4364500.0
531,"Kanathur, Uthandi,Chennai",3793,34000000,33877000.0
532,"Nolambur, Ambattur Industrial Estate,Chennai",1145,6500000,6504500.0
533,"Kalipathur, Chennai",1041,5800000,5783980.0
534,"Kalipathur, Chennai",1040,5800000,5789970.0
535,"Egmore, Chennai",825,8500000,8274200.0
536,"Semmancheri, Chennai",791,5300000,5294540.0
537,"Puzhal, Chennai",832,3800000,3799900.0
538,"Jerusalem Flats ,Narayana Nagar, Korattur,Chennai",1155,6300000,6311350.0
539,"Chettipunyam, Chennai",1401,5500000,5513000.0
540,"Urapakkam, Chennai",950,4000000,3995070.0
541,"Thirunagar, Jafferkhanpet,Chennai",1200,23000000,22990000.0
542,"Thiruporur, Chennai",900,2300000,2268000.0
543,"Abode By Atikramya,Aspiran Garden Colony, Kilpauk,Chennai",2259,29800000,29722000.0
544,"Navalur, Chennai",765,3800000,3792000.0
545,"Muttukadu, Chennai",2290,10000000,10002000.0
546,"Somasundara Bharathi Nagar, Vadapalani,Chennai",1231,16000000,16062000.0
547,"Kathirvedu, Puzhal,Chennai",2000,12200000,12183000.0
548,"Vigneshwara Nagar, Tharapakkam,Chennai",800,4500000,4500000.0
549,"Vigneshwara Nagar, Tharapakkam,Chennai",803,4500000,4499000.0
550,"La Habitat Apartment ,Dhanalakshmi Nagar, Madhanandapuram,Chennai",660,3200000,3201000.0
551,"Vigneshwara Nagar, Tharapakkam,Chennai",801,4500000,4499000.0
552,"Pudupakkam, Chennai",1336,6990000,6992400.0
553,"Arulappa Nagar,Dharkast, Chennai",1008,3600000,3577180.0
554,"Kalipathur, Chennai",920,4000000,3993500.0
555,"Gains,Annamalai Colony, Saligramam,Chennai",1385,14000000,13973000.0
556,"Green Way Paradise,Kadapperi, Tambaram Sanatoruim,Chennai",1000,5000000,5002000.0
557,"Villa Sakuntha,Pandur, Kumuzhi R.F.,Chennai",1000,4400000,4403500.0
558,"Royal Cample,Thirumudivakkam, Chennai",950,5000000,5107900.0
559,"Perumathunallur, Chennai",850,4800000,4800000.0
560,"Guindy, Chennai",645,5700000,5718000.0
561,"Vantage Nest,Saraswathi Nagar, Neelankarai,Chennai",972,7300000,7321000.0
562,"Kottur,Surya Nagar, Kotturpuram,Chennai",1240,12800000,12797000.0
563,"Sri Sai Ganesh Homes,Nanmangalam, Chennai",400,2400000,2436500.0
564,"Thirumudivakkam, Chennai",890,5000000,5007440.0
565,"Egmore, Chennai",2583,40000000,40060000.0
566,"Kalavakkam, Chennai",628,2400000,2411500.0
567,"Pallikaranai, Chennai",575,3500000,3511000.0
568,"Tvs Industries, Padi,Chennai",1213,11000000,10921000.0
569,"Ambedkar Nagar, Arumbakkam,Chennai",1050,8000000,8006470.0
570,"Rajaram Mehta Nagar, Aminjikarai,Chennai",1450,18000000,18070000.0
571,"Nerkundram, Koyambedu,Chennai",1002,12000000,11985000.0
572,"Pallikaranai, Chennai",2160,14000000,13935000.0
573,"Balaji Avenue ,Kumananchavadi, Chennai",710,3800000,3799400.0
574,"Balaji Avenue ,Kumananchavadi, Chennai",710,3780000,3783000.0
575,"Sugam Flat,Subbiah Nagar, Iyyappanthangal,Chennai",735,4000000,3982920.0
576,"Manikandan Nagar, Thiruneermalai,Chennai",560,2300000,2292420.0
577,"Korukkupet, Washermanpet,Chennai",1750,12700000,12708000.0
578,"Ayyavoo Colony, Aminjikarai,Chennai",840,7400000,7397000.0
579,"Chettipunyam, Chennai",968,3400000,3403200.0
580,"Jeevan Prakash Nagar, Chennai",1150,5000000,5007400.0
581,"Sri Raghavendra,Noothencheri, Vengaivasal,Chennai",776,2800000,2816500.0
582,"Dummingkuppam, Santhome,Chennai",1584,20000000,20090000.0
583,"Muttukkaranchavadi, Thoraipakkam,Chennai",635,3800000,3815000.0
584,"Lakshmipuram, West Tambaram,Chennai",1784,6500000,6510000.0
585,"Moogambigai Nagar, Ramapuram,Chennai",610,3500000,3500500.0
586,"Vivekananda Nagar, Thoraipakkam,Chennai",5500,17500000,19162000.0
587,"Velachery, Chennai",770,5000000,5019000.0
588,"Arun Excellence Niranjana,Thandalam, Chennai",500,1800000,1800000.0
589,"Brics Construction,Ambattur, Chennai",905,5889000,5903410.0
590,"Swetha,Velachery, Chennai",800,6500000,6500000.0
591,"Brics Construction,Jak Nagar, Thirumullaivoyal,Chennai",1675,7444000,7412280.0
592,"Muttukadu, Chennai",1785,16000000,16030000.0
593,"Patel Nagar, West Tambaram,Chennai",702,4500000,4489000.0
594,"Kamaraj Nagar, Choolaimedu,Chennai",3000,19700000,19881000.0
595,"Sri Laxmi ,Mgr Nagar, Nesapakkam,Chennai",550,4000000,4008500.0
596,"Thalambur, Chennai",965,4700000,4702000.0
597,"Krishna Colony Anna Nagar East,Block I, Annanagar East,Chennai",664,7300000,7274220.0
598,"Puzhuthivakkam, Madipakkam,Chennai",891,4990000,4933780.0
599,"Suriyammapet, Saidapet,Chennai",2500,50000000,50123000.0
600,"Vigneshwara Nagar, Tharapakkam,Chennai",813,3900000,3898070.0
601,"Ponmar, Chennai",980,4200000,4219710.0
602,"Thirumangalam, Anna Nagar West,Chennai",890,10700000,10688000.0
603,"Annamalai Colony, Virugambakkam,Chennai",1000,6000000,5998000.0
604,"Kovalam, Chennai",2295,9500000,9488500.0
605,"Manikantan,Udaya Nagar Extension, Porur,Chennai",629,4200000,4242000.0
606,"Swagatham Apartments,Nungambakkam, Chennai",950,10000000,10015600.0
607,"Akash Flat ,Rose Nagar, Kovilambakkam,Chennai",1000,3500000,3497000.0
608,"Kk Nagar, Mangadu,Chennai",1100,7000000,6983000.0
609,"Normal Fla,Manthope Colony, Ashok Nagar,Chennai",1700,25000000,25017000.0
610,"Mel Ayanambakkam, Ambattur Industrial Estate,Chennai",625,5000000,5053000.0
611,"Krishnaveni Nagar, Medavakkam,Chennai",840,5800000,5823230.0
612,"Kalavakkam, Chennai",1141,5000000,5010000.0
613,"Brics Construction,Jak Nagar, Thirumullaivoyal,Chennai",1000,4889000,4865250.0
614,"Kannathur Reddy Kuppam, Chennai",660,2700000,2698500.0
615,"Alandur, Chennai",666,6900000,6858360.0
616,"Balakrishna Nivas,Subhash Nagar, Chromepet,Chennai",940,6000000,5995480.0
617,"Varsha Homes ,Kk Nagar, Mangadu,Chennai",1036,7000000,6988970.0
618,"Thirumudivakkam, Chennai",1001,7500000,7493000.0
619,"Venkataraman Nagar, Korattur,Chennai",650,3500000,3501000.0
620,"Annamalai Colony, Saligramam,Chennai",1330,17000000,16942000.0
621,"Iyyappanthangal, Chennai",750,6500000,6515000.0
622,"Senganmal, Chennai",1396,5997000,5998260.0
623,"Vista Avenues,Velachery, Chennai",1192,7000000,6997730.0
624,"Vyasarnagar Colony, Vyasarpadi,Chennai",1405,16000000,16239000.0
625,"Villa Shakunta,Guduvancheri, Chennai",1200,6000000,6008000.0
626,"Selaiyur, Chennai",970,5300000,5311000.0
627,"Brics Construction,Ambattur, Chennai",1430,7000000,6999800.0
628,"Kulattur, Chennai",1465,11500000,11535000.0
629,"Nesamani Nagar, Perumbakkam,Chennai",1307,6200000,6217190.0
630,"Velachery, Chennai",1300,13000000,12998000.0
631,"Preetha,Velachery, Chennai",980,8000000,8006000.0
632,"Mgr Nagar, Mangadu,Chennai",540,2200000,2200920.0
633,"Brics Construction,Ambattur, Chennai",1430,7000000,7003400.0
634,"Brindhavan Apartment Mazhilam Street Chakrapani Nagar ,Sakthi Avenue, Gerugambakkam,Chennai",710,3650000,3667300.0
635,"Temple Bay Apartmrnt,Pudupakkam, Chennai",957,3200000,3216570.0
636,"Velachery, Chennai",2400,27000000,27041000.0
637,"Nanmangalam, Chennai",852,5500000,5501000.0
638,"Mahavir Subiksha,Ranganathapuram, Medavakkam,Chennai",975,5000000,5037000.0
639,"Veppampattu, Chennai",966,3850000,3852000.0
640,"Sithalapakkam, Chennai",945,4900000,4865700.0
641,"Sathyam Homes Pvt Ltd,Hastinapuram, Chromepet,Chennai",1440,7500000,7480000.0
642,"Pavithram,Annai Indra Nagar, West Tambaram,Chennai",600,5500000,5493970.0
643,"Veppampattu, Chennai",999,3900000,3904000.0
644,"Sabari Arul,Rajakilpakkam, Chennai",947,4200000,4206720.0
645,"Vinoth Valentine State Bank Officers Colony,Jamaliya Nagar, Perambur,Chennai",800,5800000,5800900.0
646,"Sunitha ,Pallikaranai, Chennai",741,3600000,3601450.0
647,"Ekkatuthangal, Chennai",2850,32500000,33641000.0
648,"Ramachandra Nagar, Kasturi Bai Nagar,Chennai",1693,6700000,6670000.0
649,"Adithyaa Apartment,Pallikaranai, Chennai",1010,5959000,5934170.0
650,"Adhanur, Chennai",1200,5500000,5497000.0
651,"Mangala Nagar, Porur,Chennai",620,3500000,3517200.0
652,"Santhosapuram, Medavakkam,Chennai",1500,8700000,8716820.0
653,"Srirams Haritha,Pallikaranai, Chennai",985,4700000,4703000.0
654,"Apartment  Tambaram,Tambaram East, Chennai",958,5230000,5250800.0
655,"Madambakkam, Chennai",1320,7500000,7494700.0
656,"Padur, Chennai",1441,6500000,6513000.0
657,"Panchayat Colony, Pammal,Chennai",733,4000000,3992600.0
658,"Padma Tower Apartments ,Shakthi Nagar, Kodambakkam,Chennai",1096,8000000,8006000.0
659,"Good Sign,Andal Nagar, Adambakkam,Chennai",1010,9631000,9654290.0
660,"Nithya Palace Ayansvaram,Chinna Chembarambakkam, Ayanavaram,Chennai",750,8500000,8530000.0
661,"Narmada Constructions,Anthony Nagar, Kolathur,Chennai",1160,5100000,5097600.0
662,"Tillai Nagar, Korattur,Chennai",810,4500000,4497000.0
663,"Lakshmi Nivas I,Agaramthen, Chennai",1200,3400000,3406000.0
664,"Vistas,Andal Nagar, Adambakkam,Chennai",1306,10700000,10633000.0
665,"Nungambakkam, Chennai",750,6800000,6810000.0
666,"Selaiyur, Chennai",1100,4800000,4798000.0
667,"Secretariat Colony, Pallavaram,Chennai",779,5357000,5370570.0
668,"Peerakankaranai, Chennai",850,5500000,5500000.0
669,"Peerakankaranai, Chennai",1000,6500000,6491000.0
670,"Peerakankaranai, Chennai",1400,6800000,6807850.0
671,"Ramesh Nagar, West Tambaram,Chennai",821,4500000,4482250.0
672,"Snigdha Suralaya,Ram Nagar, Madipakkam,Chennai",850,5600000,5593130.0
673,"Indian Flats,Tiru Vi Ka Nagar, Perambur,Chennai",1201,8900000,8898000.0
674,"Southern Foundation,Tiruvenkadam Nagar, Ambattur,Chennai",650,3700000,3698000.0
675,"Urapakkam, Chennai",921,3700000,3697000.0
676,"Unamancheri, Chennai",754,3000000,3038380.0
677,"Adayalampet, Maduravoyal,Chennai",1842,12000000,11983000.0
678,"Sbi Staff Colony, Arumbakkam,Chennai",6132,35000000,34865000.0
679,"Gomathipuram, Thirunindravur,Chennai",560,2500000,2500000.0
680,"Vengaivasal, Medavakkam,Chennai",980,5500000,5500000.0
681,"Vengaivasal, Medavakkam,Chennai",1050,6000000,5997000.0
682,"Arun Excello,Gandhi Nagar, Oragadam Ambattur,Chennai",875,8200000,8165540.0
683,"Brics Ambattur ,Ambattur, Chennai",1260,6200000,6201320.0
684,"Brics Ambattur ,Ambattur, Chennai",940,5600000,5593000.0
685,"Santhi Nagar, Chengalpattu,Chennai",400,1800000,1801500.0
686,"Perungalathur, Chennai",710,3200000,3204750.0
687,"Block I, Annanagar East,Chennai",1200,12500000,12512000.0
688,"Veppampattu, Chennai",999,3900000,3904000.0
689,"Goodsign,Kamakoti Nagar, Pallikaranai,Chennai",691,5200000,5208550.0
690,"Chinnaiyan Colony, Vyasarpadi,Chennai",1025,6650000,6645500.0
691,"Veppampattu, Chennai",990,3900000,3910800.0
692,"Mithila Caslte,Rajakilpakkam, Chennai",880,4200000,4208500.0
693,"Surabhi Flats,Perungalathur, Chennai",670,3300000,3277500.0
694,"Vyasarnagar Colony, Vyasarpadi,Chennai",1000,8500000,8518000.0
695,"Jmr Flats,Korattur Tank, Korattur,Chennai",600,3000000,3000000.0
696,"Kanathur Reddikuppam, Chennai",1821,12200000,12039000.0
697,"Kumananchavadi, Chennai",901,6500000,6494000.0
698,"Sreenivas Apartment Pallikaranai,Kaietha Milleth Nagar, Pallikaranai,Chennai",780,3800000,3800500.0
699,"Veppampattu, Chennai",850,3600000,3592100.0
700,"Mogappair Eri Scheme, Mogappair,Chennai",973,8500000,8632000.0
701,"Mckr Constructions,Shiridi Sai Nagar, Poonamallee,Chennai",825,3700000,3691010.0
702,"Medavakkam, Chennai",902,4800000,4794000.0
703,"Pks Sai,Rajakilpakkam, Chennai",890,7000000,7020000.0
704,"Ccc Towers Soundarajan Street,Parthasarathy Puram, T Nagar,Chennai",450,6100000,6030000.0
705,"Adityasu,Santhosapuram, Medavakkam,Chennai",923,5200000,5197550.0
706,"Kaviarasu Kannadasan Nagar, Kodungaiyur East,Chennai",1010,5200000,5201000.0
707,"Villivakkam, Chennai",610,3400000,3401000.0
708,"Choolaima Nagar, Thoraipakkam,Chennai",1346,8749000,8741000.0
709,"Saara Garden,Vijaya Gardens, Valasaravakkam,Chennai",1100,7500000,7500000.0
710,"Mangala Apartment,Sadasivam Nagar, Madipakkam,Chennai",510,2800000,2800000.0
711,"Villivakkam, Chennai",825,4500000,4495250.0
